"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.716,2.60654392933489,1,"PRAD"
"3",0.5,0.225,2.52980323022992,2,"BRCA_2"
"7",0.5,0.83,2.49741906151435,3,"KIRC"
"15",0.5,0.231,2.36177393017181,4,"UCEC"
"10",0.5,0.708,2.21900955388389,5,"LUAD"
"2",0.5,0.538,2.1327139738243,6,"BRCA_1"
"9",0.5,0.718,2.09346485462506,7,"LIHC"
"14",0.5,0.638,2.04733422875544,8,"THCA"
"1",0.5,0.266,2.04577383695365,9,"BLCA"
"11",0.5,0.799,2.03768721160139,10,"LUSC"
"8",0.5,0.692,2.01920847433898,11,"KIRP"
"4",0.5,0.515,1.98230491279029,12,"COAD_READ"
"13",0.5,0.73,1.79035794608331,13,"STES"
"6",0.5,0.21,1.68556590861826,14,"KICH"
"5",0.5,0.621,1.53473166203714,15,"HNSC"
