"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.617,-0.773932474172104,1,"BRCA_2"
"11",0.5,0.491,-0.889783399671087,2,"LUSC"
"13",0.5,0.125,-0.914325687317861,3,"STES"
"1",0.5,0.581,-0.964410163343949,4,"BLCA"
"2",0.5,0.586,-0.976266943129058,5,"BRCA_1"
"15",0.5,0.345,-1.06619902782462,6,"UCEC"
"12",0.5,0.496,-1.18036138842475,7,"PRAD"
"7",0.5,0.173,-1.18073258592867,8,"KIRC"
"10",0.5,0.261,-1.18259209206956,9,"LUAD"
"4",0.5,0.155,-1.25198995792347,10,"COAD_READ"
"14",0.5,0.412,-1.25508478504543,11,"THCA"
"8",0.5,0.35,-1.34385159376775,12,"KIRP"
"5",0.5,0.535,-1.57313043876996,13,"HNSC"
"9",0.5,0.57,-1.79867315256628,14,"LIHC"
"6",0.5,0.907,-1.89763375567826,15,"KICH"
