"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.837,1.58730841013876,1,"KIRC"
"12",0.5,0.667,1.56145221910739,2,"PRAD"
"8",0.5,0.496,1.29309690527004,3,"KIRP"
"14",0.5,0.733,1.21663303673851,4,"THCA"
"10",0.5,0.544,1.19049533949259,5,"LUAD"
"4",0.5,0.394,1.16041622596186,6,"COAD_READ"
"2",0.5,0.361,1.15528713925248,7,"BRCA_1"
"6",0.5,0.164,1.12371867440705,8,"KICH"
"5",0.5,0.739,1.03718553116373,9,"HNSC"
"13",0.5,0.702,0.977927357858366,10,"STES"
"3",0.5,0.143,0.934650374028743,11,"BRCA_2"
"11",0.5,0.381,0.9156878982616,12,"LUSC"
"1",0.5,0.237,0.71402379796367,13,"BLCA"
"9",0.5,0.67,0.56111860093698,14,"LIHC"
"15",0.5,0.168,0.461430702364226,15,"UCEC"
