"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.662,2.28534857160357,1,"BLCA"
"2",0.5,0.814,1.43717273516622,5,"BRCA_1"
"3",0.5,0.516,2.00704304577551,2,"BRCA_2"
"4",0.5,0.538,-0.256950791698079,13,"COAD_READ"
"5",0.5,0.078,1.878156486212,3,"HNSC"
"6",0.5,0.437,-0.132936739279125,12,"KICH"
"7",0.5,0.214,-0.890490361616642,15,"KIRC"
"8",0.5,0.17,-0.0988664953186795,11,"KIRP"
"9",0.5,0.237,-0.270576393846054,14,"LIHC"
"10",0.5,0.772,0.91150098407012,7,"LUAD"
"11",0.5,0.875,1.78586180561641,4,"LUSC"
"12",0.5,0.562,0.91364775658917,6,"PRAD"
"13",0.5,0.333,0.437009624670099,8,"STES"
"14",0.5,0.698,0.376223402342635,10,"THCA"
"15",0.5,0.931,0.416282065638911,9,"UCEC"
