"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.758,2.9545447280918,1,"PRAD"
"2",0.5,0.924,2.95071670215751,2,"BRCA_1"
"13",0.5,0.744,2.75143548998369,3,"STES"
"4",0.5,0.925,2.61547441439209,4,"COAD_READ"
"3",0.5,0.782,2.57022931736546,5,"BRCA_2"
"6",0.5,0.323,2.40650408369029,6,"KICH"
"9",0.5,0.925,2.28152467590128,7,"LIHC"
"15",0.5,0.903,2.26159459916869,8,"UCEC"
"11",0.5,0.599,2.15662650432906,9,"LUSC"
"8",0.5,0.668,2.1454057451566,10,"KIRP"
"1",0.5,0.83,2.06675312629211,11,"BLCA"
"7",0.5,0.558,2.06645174060586,12,"KIRC"
"14",0.5,0.788,1.91897313625688,13,"THCA"
"10",0.5,0.888,1.91097773921145,14,"LUAD"
"5",0.5,0.67,1.72645948179715,15,"HNSC"
