"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.873,1.81091226645152,1,"PRAD"
"8",0.5,0.563,1.41664724881485,2,"KIRP"
"7",0.5,0.696,1.12303613847633,3,"KIRC"
"2",0.5,0.685,0.818028060299233,4,"BRCA_1"
"11",0.5,0.753,0.705467660835334,5,"LUSC"
"3",0.5,0.575,0.687864634473343,6,"BRCA_2"
"13",0.5,0.686,0.667888365987739,7,"STES"
"4",0.5,0.642,0.634575648720919,8,"COAD_READ"
"14",0.5,0.727,0.526790516642873,9,"THCA"
"1",0.5,0.597,0.505098449169891,10,"BLCA"
"5",0.5,0.768,0.440694946926621,11,"HNSC"
"6",0.5,0.143,0.409866509907373,12,"KICH"
"10",0.5,0.805,0.408845578185865,13,"LUAD"
"9",0.5,0.84,0.408479885468283,14,"LIHC"
"15",0.5,0.423,0.198010480608417,15,"UCEC"
