"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.757,2.39218461813051,1,"THCA"
"2",0.5,0.843,2.31097518747293,2,"BRCA_1"
"3",0.5,0.487,2.17951564318534,3,"BRCA_2"
"13",0.5,0.905,2.02516347268653,4,"STES"
"11",0.5,0.769,1.97214237960027,5,"LUSC"
"15",0.5,0.472,1.93695754156297,6,"UCEC"
"4",0.5,0.884,1.88181578887757,7,"COAD_READ"
"10",0.5,0.844,1.86495502217777,8,"LUAD"
"1",0.5,0.457,1.77777671581332,9,"BLCA"
"5",0.5,0.812,1.75096732923853,10,"HNSC"
"7",0.5,0.848,1.74446437233201,11,"KIRC"
"12",0.5,0.868,1.612235393504,12,"PRAD"
"8",0.5,0.872,1.36679544746662,13,"KIRP"
"9",0.5,0.852,1.09547739167614,14,"LIHC"
"6",0.5,0.529,1.08870505316585,15,"KICH"
