"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.491,3.02173897435054,1,"THCA"
"1",0.5,0.361,1.87541529696322,2,"BLCA"
"8",0.5,0.334,1.38953043067539,3,"KIRP"
"2",0.5,0.543,1.24975294808068,4,"BRCA_1"
"7",0.5,0.854,1.08570328177024,5,"KIRC"
"10",0.5,0.728,1.06884831679163,6,"LUAD"
"6",0.5,0.215,0.693216500916028,7,"KICH"
"4",0.5,0.205,0.465966208785082,8,"COAD_READ"
"3",0.5,0.192,0.419178897764637,9,"BRCA_2"
"13",0.5,0.836,0.210551705881465,10,"STES"
"12",0.5,0.9,-0.0804702934996119,11,"PRAD"
"11",0.5,0.474,-0.296849376436104,12,"LUSC"
"15",0.5,0.282,-0.484596586504943,13,"UCEC"
"5",0.5,0.734,-1.0232667910955,14,"HNSC"
"9",0.5,0.736,-1.24155557129445,15,"LIHC"
