"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.418,1.32882455745429,1,"BRCA_1"
"14",0.5,0.289,1.14653027353773,2,"THCA"
"12",0.5,0.314,1.11510164666362,3,"PRAD"
"3",0.5,0.538,1.0355053156601,4,"BRCA_2"
"1",0.5,0.701,1.00734176926257,5,"BLCA"
"15",0.5,0.579,0.919295459485299,6,"UCEC"
"13",0.5,0.375,0.849596391502577,7,"STES"
"10",0.5,0.294,0.817948033491758,8,"LUAD"
"4",0.5,0.527,0.764313569906361,9,"COAD_READ"
"7",0.5,0.397,0.710852791821598,10,"KIRC"
"6",0.5,0.666,0.707078103547798,11,"KICH"
"8",0.5,0.427,0.70053389662206,12,"KIRP"
"11",0.5,0.302,0.67675418875875,13,"LUSC"
"5",0.5,0.376,0.472797311388567,14,"HNSC"
"9",0.5,0.477,0.45327672638691,15,"LIHC"
