"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.382,3.98162740480675,1,"BRCA_2"
"4",0.5,0.69,3.86625699384053,2,"COAD_READ"
"1",0.5,0.717,3.78824275946734,3,"BLCA"
"11",0.5,0.342,3.68141256323937,4,"LUSC"
"15",0.5,0.457,3.67422672723373,5,"UCEC"
"13",0.5,0.432,3.47872126396252,6,"STES"
"2",0.5,0.483,3.46486837715382,7,"BRCA_1"
"5",0.5,0.442,3.34584741881848,8,"HNSC"
"10",0.5,0.479,3.23958374242369,9,"LUAD"
"8",0.5,0.422,3.14363171497939,10,"KIRP"
"14",0.5,0.355,3.00189884520141,11,"THCA"
"7",0.5,0.496,2.7799610536622,12,"KIRC"
"9",0.5,0.583,2.75803154077519,13,"LIHC"
"12",0.5,0.462,2.71192269527135,14,"PRAD"
"6",0.5,0.143,2.27135400171018,15,"KICH"
