"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.152,1.23355268898492,1,"BRCA_2"
"15",0.5,0.167,1.19794672592861,2,"UCEC"
"13",0.5,0.589,1.17944278788006,3,"STES"
"2",0.5,0.51,1.15238966468554,4,"BRCA_1"
"1",0.5,0.146,1.14221705740265,5,"BLCA"
"4",0.5,0.513,0.967116299976359,6,"COAD_READ"
"11",0.5,0.706,0.957733826378164,7,"LUSC"
"10",0.5,0.544,0.884484073708657,8,"LUAD"
"12",0.5,0.638,0.821791317540913,9,"PRAD"
"5",0.5,0.49,0.816305242600408,10,"HNSC"
"6",0.5,0.459,0.769203070504807,11,"KICH"
"7",0.5,0.46,0.65251214700643,12,"KIRC"
"8",0.5,0.51,0.56135254626794,13,"KIRP"
"14",0.5,0.397,0.534657897204866,14,"THCA"
"9",0.5,0.557,-0.0764766042893225,15,"LIHC"
