"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.75,1.38422418031498,3,"BLCA"
"2",0.5,0.896,1.56735317644079,1,"BRCA_1"
"3",0.5,0.597,1.1028349978581,10,"BRCA_2"
"4",0.5,0.663,0.978286876637445,12,"COAD_READ"
"5",0.5,0.267,0.963304893917651,13,"HNSC"
"6",0.5,0.877,1.37135636278005,4,"KICH"
"7",0.5,0.282,0.929733797654118,14,"KIRC"
"8",0.5,0.332,0.988198372222696,11,"KIRP"
"9",0.5,0.589,1.18113529868964,8,"LIHC"
"10",0.5,0.628,1.41547150548775,2,"LUAD"
"11",0.5,0.695,1.24322247619644,7,"LUSC"
"12",0.5,0.72,1.12919616074059,9,"PRAD"
"13",0.5,0.406,0.869469154818832,15,"STES"
"14",0.5,0.527,1.34121057820608,5,"THCA"
"15",0.5,0.853,1.2806952616799,6,"UCEC"
