"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.441,2.41495372359625,9,"BLCA"
"2",0.5,0.257,2.80072411438177,1,"BRCA_1"
"3",0.5,0.649,2.70557894138414,3,"BRCA_2"
"4",0.5,0.27,2.38571595792487,10,"COAD_READ"
"5",0.5,0.386,2.17681060422788,13,"HNSC"
"6",0.5,0.346,1.88726372279392,14,"KICH"
"7",0.5,0.657,2.35431378930291,11,"KIRC"
"8",0.5,0.685,2.19024498979683,12,"KIRP"
"9",0.5,0.261,1.6404708815683,15,"LIHC"
"10",0.5,0.22,2.43713282188207,7,"LUAD"
"11",0.5,0.21,2.47950828708447,6,"LUSC"
"12",0.5,0.25,2.6038203730992,5,"PRAD"
"13",0.5,0.196,2.7694946729279,2,"STES"
"14",0.5,0.253,2.61441523547006,4,"THCA"
"15",0.5,0.434,2.4238464082824,8,"UCEC"
