"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.78,1.89304530122898,3,"BLCA"
"2",0.5,0.794,1.36933703743718,14,"BRCA_1"
"3",0.5,0.923,1.48987211316673,11,"BRCA_2"
"4",0.5,0.932,1.9498636686979,1,"COAD_READ"
"5",0.5,0.847,1.46742692154395,12,"HNSC"
"6",0.5,0.464,1.46690544305832,13,"KICH"
"7",0.5,0.517,1.60102736898935,9,"KIRC"
"8",0.5,0.853,1.90448147237353,2,"KIRP"
"9",0.5,0.845,1.62720672467441,7,"LIHC"
"10",0.5,0.79,1.81260998795519,5,"LUAD"
"11",0.5,0.657,1.86407923975774,4,"LUSC"
"12",0.5,0.497,1.2827625039171,15,"PRAD"
"13",0.5,0.898,1.61310813774979,8,"STES"
"14",0.5,0.914,1.51596043032398,10,"THCA"
"15",0.5,0.867,1.70542497819925,6,"UCEC"
