"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.349,0.168421262330299,1,"THCA"
"2",0.5,0.302,-0.0279561740987369,2,"BRCA_1"
"7",0.5,0.427,-0.0832593216204168,3,"KIRC"
"3",0.5,0.077,-0.11274576590278,4,"BRCA_2"
"13",0.5,0.371,-0.187908967562094,5,"STES"
"1",0.5,0.13,-0.265768659596337,6,"BLCA"
"10",0.5,0.377,-0.291036420000207,7,"LUAD"
"12",0.5,0.545,-0.332333743891101,8,"PRAD"
"6",0.5,0.193,-0.335209143767403,9,"KICH"
"8",0.5,0.295,-0.36675990455199,10,"KIRP"
"15",0.5,0.079,-0.431570858467493,11,"UCEC"
"11",0.5,0.379,-0.53242095252081,12,"LUSC"
"4",0.5,0.241,-0.560997593641245,13,"COAD_READ"
"5",0.5,0.366,-0.968266178161226,14,"HNSC"
"9",0.5,0.381,-1.06526244741,15,"LIHC"
