"","likelihood","bart","expr","rank_size","cancer"
"9",0.5,0.488,2.53360525013037,1,"LIHC"
"4",0.5,0.582,1.25326485559796,2,"COAD_READ"
"13",0.5,0.557,0.0484496190099864,3,"STES"
"14",0.5,0.867,-0.409242614187515,4,"THCA"
"10",0.5,0.545,-0.502587188349763,5,"LUAD"
"3",0.5,0.429,-0.795208662115015,6,"BRCA_2"
"11",0.5,0.47,-0.852956748442896,7,"LUSC"
"15",0.5,0.502,-1.00133676452022,8,"UCEC"
"12",0.5,0.358,-1.19504953736828,9,"PRAD"
"5",0.5,0.624,-1.25319763209696,10,"HNSC"
"6",0.5,0.29,-1.2585583802106,11,"KICH"
"7",0.5,0.81,-1.3524080436608,12,"KIRC"
"2",0.5,0.392,-1.36739492817448,13,"BRCA_1"
"1",0.5,0.208,-1.42573419692531,14,"BLCA"
"8",0.5,0.563,-1.71257379634126,15,"KIRP"
