"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.245,1.86367647503592,1,"STES"
"14",0.5,0.445,1.53547887125903,2,"THCA"
"7",0.5,0.639,1.44597002226393,3,"KIRC"
"2",0.5,0.359,1.36741472440996,4,"BRCA_1"
"12",0.5,0.3,1.3291706238093,5,"PRAD"
"3",0.5,0.703,1.3130106107202,6,"BRCA_2"
"10",0.5,0.27,1.29308238854897,7,"LUAD"
"11",0.5,0.294,1.17236320722487,8,"LUSC"
"6",0.5,0.858,1.14182532425455,9,"KICH"
"8",0.5,0.722,1.10224861085673,10,"KIRP"
"15",0.5,0.426,1.00937141811076,11,"UCEC"
"4",0.5,0.201,0.984919847712882,12,"COAD_READ"
"1",0.5,0.44,0.956903787939868,13,"BLCA"
"5",0.5,0.535,0.773705927160637,14,"HNSC"
"9",0.5,0.335,0.201277659018189,15,"LIHC"
