"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.758,3.21053369503591,1,"BLCA"
"5",0.5,0.914,2.38455202631514,2,"HNSC"
"11",0.5,0.848,1.92737014694017,3,"LUSC"
"14",0.5,0.779,0.519595218752148,4,"THCA"
"3",0.5,0.891,0.321558564753568,5,"BRCA_2"
"4",0.5,0.6,0.125062891732034,6,"COAD_READ"
"13",0.5,0.728,-0.11787725337784,7,"STES"
"15",0.5,0.83,-0.122943834062168,8,"UCEC"
"2",0.5,0.894,-0.264181869545846,9,"BRCA_1"
"10",0.5,0.799,-0.285587232399204,10,"LUAD"
"12",0.5,0.859,-0.386297216213289,11,"PRAD"
"8",0.5,0.633,-1.04674926784748,12,"KIRP"
"6",0.5,0.92,-1.3580003474134,13,"KICH"
"9",0.5,0.874,-1.53897976562864,14,"LIHC"
"7",0.5,0.742,-1.56895152533126,15,"KIRC"
