"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.702,3.0244069800715,5,"BLCA"
"2",0.5,0.087,2.80560821940974,10,"BRCA_1"
"3",0.5,0.179,2.7054897916692,12,"BRCA_2"
"4",0.5,0.116,3.19438097652966,3,"COAD_READ"
"5",0.5,0.074,2.74318786975118,11,"HNSC"
"6",0.5,0.757,3.22370757880614,2,"KICH"
"7",0.5,0.077,2.57650120680145,14,"KIRC"
"8",0.5,0.0570000000000001,3.18809902555779,4,"KIRP"
"9",0.5,0.083,2.46713099139188,15,"LIHC"
"10",0.5,0.089,2.86357589854835,8,"LUAD"
"11",0.5,0.098,2.94266635478893,7,"LUSC"
"12",0.5,0.094,2.86349389393237,9,"PRAD"
"13",0.5,0.104,2.70511256492669,13,"STES"
"14",0.5,0.075,2.99377844219657,6,"THCA"
"15",0.5,0.389,3.24303297416511,1,"UCEC"
