"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.271,2.01894716795395,9,"BLCA"
"2",0.5,0.691,2.19082042736908,5,"BRCA_1"
"3",0.5,0.381,1.89598255154906,10,"BRCA_2"
"4",0.5,0.266,1.8928244753729,11,"COAD_READ"
"5",0.5,0.212,1.86667540496382,13,"HNSC"
"6",0.5,0.505,2.02214216834343,8,"KICH"
"7",0.5,0.386,2.15891883357774,6,"KIRC"
"8",0.5,0.699,2.43856149763126,1,"KIRP"
"9",0.5,0.467,1.20858305779965,15,"LIHC"
"10",0.5,0.927,2.12225971041619,7,"LUAD"
"11",0.5,0.839,1.87715525786402,12,"LUSC"
"12",0.5,0.718,2.35553696128059,2,"PRAD"
"13",0.5,0.718,2.22610810497913,4,"STES"
"14",0.5,0.776,2.3349674408666,3,"THCA"
"15",0.5,0.933,1.8583542307531,14,"UCEC"
