"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.308,1.69298713538479,1,"KIRC"
"3",0.5,0.083,1.38765280839276,2,"BRCA_2"
"10",0.5,0.827,1.31506895084598,3,"LUAD"
"9",0.5,0.36,1.3089246656753,4,"LIHC"
"11",0.5,0.53,1.30131636778465,5,"LUSC"
"15",0.5,0.801,1.25249607862465,6,"UCEC"
"2",0.5,0.535,1.20419189815188,7,"BRCA_1"
"12",0.5,0.75,1.1944715200711,8,"PRAD"
"8",0.5,0.481,1.159128137573,9,"KIRP"
"14",0.5,0.624,1.12394723220901,10,"THCA"
"6",0.5,0.099,1.12237644800672,11,"KICH"
"13",0.5,0.877,1.0975933651934,12,"STES"
"1",0.5,0.331,1.06217904434838,13,"BLCA"
"5",0.5,0.075,0.926342316791735,14,"HNSC"
"4",0.5,0.677,0.826987560593205,15,"COAD_READ"
