"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.151,2.49832102008536,1,"PRAD"
"6",0.5,0.328,1.7335564851283,2,"KICH"
"3",0.5,0.649,1.53085838515801,3,"BRCA_2"
"7",0.5,0.149,1.45280548661096,4,"KIRC"
"2",0.5,0.18,1.43725760839537,5,"BRCA_1"
"14",0.5,0.144,1.42250746717545,6,"THCA"
"15",0.5,0.796,1.4147614557177,7,"UCEC"
"10",0.5,0.241,1.3610134167345,8,"LUAD"
"8",0.5,0.127,1.23892521473171,9,"KIRP"
"9",0.5,0.136,0.95088107348086,10,"LIHC"
"1",0.5,0.797,0.912492332695605,11,"BLCA"
"4",0.5,0.354,0.757714822986332,12,"COAD_READ"
"11",0.5,0.311,0.686905752814113,13,"LUSC"
"13",0.5,0.226,0.664524048553878,14,"STES"
"5",0.5,0.08,-0.347346884271291,15,"HNSC"
