"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.432,5.44540042208138,7,"BLCA"
"2",0.5,0.942,4.80856330694829,13,"BRCA_1"
"3",0.5,0.506,5.69206016336923,2,"BRCA_2"
"4",0.5,0.916,5.72304476233352,1,"COAD_READ"
"5",0.5,0.904,5.56952834722599,4,"HNSC"
"6",0.5,0.185,4.29255688637345,15,"KICH"
"7",0.5,0.912,5.11660140880266,9,"KIRC"
"8",0.5,0.659,5.04924376949026,10,"KIRP"
"9",0.5,0.974,4.77731616471225,14,"LIHC"
"10",0.5,0.954,5.15510357709595,8,"LUAD"
"11",0.5,0.352,5.63484892987436,3,"LUSC"
"12",0.5,0.961,5.03289463460803,11,"PRAD"
"13",0.5,0.883,5.52857629715396,6,"STES"
"14",0.5,0.965,4.90452563819158,12,"THCA"
"15",0.5,0.49,5.53603262405904,5,"UCEC"
