"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.55,3.75647271436891,1,"BLCA"
"15",0.5,0.532,3.56918707750065,2,"UCEC"
"11",0.5,0.399,3.56131752258834,3,"LUSC"
"5",0.5,0.715,3.53455894578345,4,"HNSC"
"3",0.5,0.588,3.46495222954969,5,"BRCA_2"
"4",0.5,0.483,3.38373549853466,6,"COAD_READ"
"12",0.5,0.432,3.22655409091698,7,"PRAD"
"13",0.5,0.517,3.22284553755523,8,"STES"
"2",0.5,0.619,3.19977851559494,9,"BRCA_1"
"10",0.5,0.52,3.14138716474827,10,"LUAD"
"14",0.5,0.564,2.79350898095772,11,"THCA"
"6",0.5,0.366,2.77154803783781,12,"KICH"
"7",0.5,0.895,2.76753634281794,13,"KIRC"
"8",0.5,0.904,2.73763817996463,14,"KIRP"
"9",0.5,0.637,2.40659940970086,15,"LIHC"
