"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.767,1.50851038870978,1,"BRCA_1"
"3",0.5,0.625,1.26742373456285,2,"BRCA_2"
"13",0.5,0.451,1.25305550972641,3,"STES"
"1",0.5,0.625,1.22046497421902,4,"BLCA"
"4",0.5,0.418,1.10560633345379,5,"COAD_READ"
"15",0.5,0.575,1.08943162910092,6,"UCEC"
"14",0.5,0.62,1.08547355249946,7,"THCA"
"10",0.5,0.556,1.07667405186581,8,"LUAD"
"7",0.5,0.546,1.07302890296747,9,"KIRC"
"12",0.5,0.71,1.00134344069425,10,"PRAD"
"11",0.5,0.693,0.94041444135129,11,"LUSC"
"6",0.5,0.725,0.903637126248424,12,"KICH"
"8",0.5,0.648,0.852426889233259,13,"KIRP"
"5",0.5,0.685,0.33993692387486,14,"HNSC"
"9",0.5,0.741,-0.266718686103487,15,"LIHC"
