"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.438,2.36156306875275,5,"BLCA"
"2",0.5,0.336,2.84548973732562,1,"BRCA_1"
"3",0.5,0.32,2.31208699614445,7,"BRCA_2"
"4",0.5,0.151,2.24078214125416,9,"COAD_READ"
"5",0.5,0.326,2.49334304007988,2,"HNSC"
"6",0.5,0.788,1.74975768960603,14,"KICH"
"7",0.5,0.521,2.05534035298868,13,"KIRC"
"8",0.5,0.376,1.72254963389157,15,"KIRP"
"9",0.5,0.218,2.24609277073989,8,"LIHC"
"10",0.5,0.171,2.0818666743294,12,"LUAD"
"11",0.5,0.127,2.33419282885928,6,"LUSC"
"12",0.5,0.353,2.45358593285455,3,"PRAD"
"13",0.5,0.202,2.38128120489669,4,"STES"
"14",0.5,0.236,2.17513938285306,10,"THCA"
"15",0.5,0.296,2.16960736804127,11,"UCEC"
