"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.185,1.33352510117037,1,"UCEC"
"11",0.5,0.199,1.2957861689907,2,"LUSC"
"1",0.5,0.398,1.27946048923812,3,"BLCA"
"2",0.5,0.215,1.26300041629525,4,"BRCA_1"
"3",0.5,0.16,1.22472982068144,5,"BRCA_2"
"12",0.5,0.366,1.13137193494847,6,"PRAD"
"14",0.5,0.221,1.0587478804189,7,"THCA"
"4",0.5,0.078,1.0296528414359,8,"COAD_READ"
"10",0.5,0.173,1.01612805050074,9,"LUAD"
"13",0.5,0.096,0.939153564169165,10,"STES"
"5",0.5,0.29,0.882673362450369,11,"HNSC"
"8",0.5,0.163,0.804793840651398,12,"KIRP"
"7",0.5,0.157,0.571756046292191,13,"KIRC"
"9",0.5,0.283,0.44894415668435,14,"LIHC"
"6",0.5,0.743,0.273209018271537,15,"KICH"
