"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.763,0.924345009172713,7,"BLCA"
"2",0.5,0.163,0.324131432277457,9,"BRCA_1"
"3",0.5,0.5,1.40286410728329,3,"BRCA_2"
"4",0.5,0.256,1.61563073488798,1,"COAD_READ"
"5",0.5,0.0639999999999999,1.38044631402382,4,"HNSC"
"6",0.5,0.851,-1.51796331962437,15,"KICH"
"7",0.5,0.101,-0.37634529208174,12,"KIRC"
"8",0.5,0.079,-0.368830818840349,11,"KIRP"
"9",0.5,0.138,-0.038138653449308,10,"LIHC"
"10",0.5,0.117,0.584591815267607,8,"LUAD"
"11",0.5,0.179,1.51306004137832,2,"LUSC"
"12",0.5,0.13,-0.711237947722759,14,"PRAD"
"13",0.5,0.116,1.17574308452096,5,"STES"
"14",0.5,0.095,-0.693132731507297,13,"THCA"
"15",0.5,0.522,0.970270056798613,6,"UCEC"
