"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.201,-2.08718762633349,13,"BLCA"
"2",0.5,0.617,-1.99530360899318,10,"BRCA_1"
"3",0.5,0.156,-1.8291208544657,6,"BRCA_2"
"4",0.5,0.396,-1.90161616033284,7,"COAD_READ"
"5",0.5,0.478,-2.1360799342033,14,"HNSC"
"6",0.5,0.722,-0.46472185391887,1,"KICH"
"7",0.5,0.58,-2.08359060722159,12,"KIRC"
"8",0.5,0.508,-1.67171887407695,4,"KIRP"
"9",0.5,0.688,-2.21579641614455,15,"LIHC"
"10",0.5,0.56,-2.08076990091709,11,"LUAD"
"11",0.5,0.594,-1.99255980954748,9,"LUSC"
"12",0.5,0.682,-1.29104194202532,2,"PRAD"
"13",0.5,0.482,-1.54669419532321,3,"STES"
"14",0.5,0.682,-1.77874952449887,5,"THCA"
"15",0.5,0.139,-1.96570396408709,8,"UCEC"
