"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.496,1.28254037084864,1,"BRCA_1"
"8",0.5,0.505,1.2579311435668,2,"KIRP"
"11",0.5,0.522,1.1954786839242,3,"LUSC"
"3",0.5,0.289,1.14085560294334,4,"BRCA_2"
"15",0.5,0.201,1.09380946226741,5,"UCEC"
"6",0.5,0.655,1.09176368310199,6,"KICH"
"13",0.5,0.196,1.0654573292201,7,"STES"
"7",0.5,0.262,1.04526279112044,8,"KIRC"
"12",0.5,0.405,1.00383230942382,9,"PRAD"
"10",0.5,0.325,1.00257025276268,10,"LUAD"
"1",0.5,0.368,0.956817162488062,11,"BLCA"
"4",0.5,0.211,0.933116468016869,12,"COAD_READ"
"5",0.5,0.479,0.877992443386373,13,"HNSC"
"14",0.5,0.373,0.813067918332595,14,"THCA"
"9",0.5,0.522,0.626629258635448,15,"LIHC"
