"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.661,1.42409577727408,6,"BLCA"
"2",0.5,0.19,1.56066459039486,4,"BRCA_1"
"3",0.5,0.46,1.72311360695303,1,"BRCA_2"
"4",0.5,0.126,1.56881317781323,3,"COAD_READ"
"5",0.5,0.14,1.13905118426254,12,"HNSC"
"6",0.5,0.895,1.40020057074627,8,"KICH"
"7",0.5,0.0570000000000001,1.10183271115002,13,"KIRC"
"8",0.5,0.102,0.985734490916229,14,"KIRP"
"9",0.5,0.201,0.429543920403901,15,"LIHC"
"10",0.5,0.069,1.3595454635818,10,"LUAD"
"11",0.5,0.15,1.64701239523111,2,"LUSC"
"12",0.5,0.222,1.31717618523161,11,"PRAD"
"13",0.5,0.0659999999999999,1.42671322536593,5,"STES"
"14",0.5,0.103,1.37077399906843,9,"THCA"
"15",0.5,0.33,1.41411051737384,7,"UCEC"
