"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.414,3.92842761071139,1,"UCEC"
"4",0.5,0.946,3.73905344858439,2,"COAD_READ"
"1",0.5,0.137,3.65309329780245,3,"BLCA"
"11",0.5,0.959,3.60579780846969,4,"LUSC"
"5",0.5,0.949,3.36179087525631,5,"HNSC"
"3",0.5,0.456,3.30424488723997,6,"BRCA_2"
"14",0.5,0.937,3.2195595742691,7,"THCA"
"12",0.5,0.222,3.19133954490817,8,"PRAD"
"10",0.5,0.893,3.09089369069727,9,"LUAD"
"2",0.5,0.448,3.03851223206135,10,"BRCA_1"
"8",0.5,0.769,3.02694143118958,11,"KIRP"
"6",0.5,0.362,3.01187990518857,12,"KICH"
"13",0.5,0.845,2.97004776489751,13,"STES"
"7",0.5,0.616,2.82233517980927,14,"KIRC"
"9",0.5,0.345,2.41067639310904,15,"LIHC"
