"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.402,1.19126925355702,1,"THCA"
"13",0.5,0.352,0.836085766075893,2,"STES"
"10",0.5,0.469,0.821815266288296,3,"LUAD"
"12",0.5,0.591,0.755010783257165,4,"PRAD"
"7",0.5,0.226,0.662581862086387,5,"KIRC"
"11",0.5,0.666,0.65309608363905,6,"LUSC"
"3",0.5,0.857,0.63520759888847,7,"BRCA_2"
"2",0.5,0.691,0.58128830827342,8,"BRCA_1"
"6",0.5,0.884,0.45072980302745,9,"KICH"
"15",0.5,0.722,0.442170484940268,10,"UCEC"
"1",0.5,0.811,0.169685693641618,11,"BLCA"
"5",0.5,0.509,-0.0230376158240038,12,"HNSC"
"4",0.5,0.476,-0.0281126411580459,13,"COAD_READ"
"8",0.5,0.541,-0.15465931789961,14,"KIRP"
"9",0.5,0.71,-0.352355813429373,15,"LIHC"
