"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.254,0.694817698199948,12,"BLCA"
"2",0.5,0.426,1.02568946138093,6,"BRCA_1"
"3",0.5,0.182,0.760437490568217,11,"BRCA_2"
"4",0.5,0.377,0.798019012375324,10,"COAD_READ"
"5",0.5,0.683,0.173061403543297,15,"HNSC"
"6",0.5,0.212,1.3435828411501,2,"KICH"
"7",0.5,0.811,1.077235741839,4,"KIRC"
"8",0.5,0.444,0.961109991573011,7,"KIRP"
"9",0.5,0.633,0.26573927560595,14,"LIHC"
"10",0.5,0.6,1.06657657024897,5,"LUAD"
"11",0.5,0.44,0.546801581395905,13,"LUSC"
"12",0.5,0.81,1.08476412606037,3,"PRAD"
"13",0.5,0.666,0.843178890862353,8,"STES"
"14",0.5,0.718,1.45096559933793,1,"THCA"
"15",0.5,0.222,0.813257004790966,9,"UCEC"
