"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.803,2.74806544641059,1,"STES"
"4",0.5,0.835,2.66163468455347,2,"COAD_READ"
"5",0.5,0.78,2.34555418509336,3,"HNSC"
"15",0.5,0.628,2.21189139392145,4,"UCEC"
"1",0.5,0.6,2.20389156382075,5,"BLCA"
"11",0.5,0.668,2.17149266434486,6,"LUSC"
"3",0.5,0.532,1.97399948203685,7,"BRCA_2"
"8",0.5,0.835,1.96640206759793,8,"KIRP"
"12",0.5,0.761,1.9344046393255,9,"PRAD"
"10",0.5,0.763,1.89923179983855,10,"LUAD"
"2",0.5,0.818,1.87941868408755,11,"BRCA_1"
"9",0.5,0.873,1.78768207327285,12,"LIHC"
"7",0.5,0.87,1.73905789348487,13,"KIRC"
"14",0.5,0.782,1.68831189433474,14,"THCA"
"6",0.5,0.509,1.3579624440872,15,"KICH"
