"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.684,1.84844668636529,9,"BLCA"
"2",0.5,0.515,2.22519062825976,6,"BRCA_1"
"3",0.5,0.701,1.60341975319815,14,"BRCA_2"
"4",0.5,0.18,1.6975852371842,12,"COAD_READ"
"5",0.5,0.645,1.65068737551964,13,"HNSC"
"6",0.5,0.866,2.55918851288452,3,"KICH"
"7",0.5,0.436,2.90169259157044,2,"KIRC"
"8",0.5,0.378,2.49346904320846,4,"KIRP"
"9",0.5,0.515,1.20553846583097,15,"LIHC"
"10",0.5,0.366,2.04967823337813,8,"LUAD"
"11",0.5,0.395,1.70564317672679,11,"LUSC"
"12",0.5,0.456,2.381189133752,5,"PRAD"
"13",0.5,0.324,2.10293458081929,7,"STES"
"14",0.5,0.371,3.23741574560221,1,"THCA"
"15",0.5,0.598,1.74273129735163,10,"UCEC"
