"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.267,1.14286830033694,1,"THCA"
"2",0.5,0.211,1.07508157503354,2,"BRCA_1"
"6",0.5,0.225,0.990933512561147,3,"KICH"
"12",0.5,0.572,0.903094496649569,4,"PRAD"
"7",0.5,0.403,0.862218326464707,5,"KIRC"
"15",0.5,0.161,0.761705072363475,6,"UCEC"
"3",0.5,0.115,0.68853367147009,7,"BRCA_2"
"11",0.5,0.606,0.617687747009796,8,"LUSC"
"10",0.5,0.488,0.611124036549813,9,"LUAD"
"13",0.5,0.847,0.558575118326267,10,"STES"
"1",0.5,0.187,0.511696706202431,11,"BLCA"
"8",0.5,0.226,0.473973277840102,12,"KIRP"
"4",0.5,0.164,0.307124563520255,13,"COAD_READ"
"5",0.5,0.367,-0.00344926197204346,14,"HNSC"
"9",0.5,0.218,-0.187360684283666,15,"LIHC"
