"","likelihood","bart","expr","rank_size","cancer"
"11",0.5,0.495,2.00155224163045,1,"LUSC"
"3",0.5,0.712,1.98907737489039,2,"BRCA_2"
"4",0.5,0.861,1.94779007633882,3,"COAD_READ"
"15",0.5,0.636,1.75022950696195,4,"UCEC"
"1",0.5,0.615,1.61010793859999,5,"BLCA"
"13",0.5,0.65,1.59288531638797,6,"STES"
"5",0.5,0.405,1.5018501216944,7,"HNSC"
"10",0.5,0.713,1.03850315768627,8,"LUAD"
"2",0.5,0.565,0.947139767808662,9,"BRCA_1"
"9",0.5,0.568,0.393033156283866,10,"LIHC"
"12",0.5,0.611,-0.0320168374730982,11,"PRAD"
"7",0.5,0.381,-0.195237527774773,12,"KIRC"
"8",0.5,0.265,-0.683786182954897,13,"KIRP"
"14",0.5,0.441,-0.915037177982982,14,"THCA"
"6",0.5,0.165,-1.26316041345551,15,"KICH"
