"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.96,1.82424625239921,1,"PRAD"
"14",0.5,0.301,1.24235461859979,2,"THCA"
"2",0.5,0.945,1.13658701914536,3,"BRCA_1"
"3",0.5,0.392,1.05570277617509,4,"BRCA_2"
"15",0.5,0.893,0.912559213286993,5,"UCEC"
"7",0.5,0.771,0.692302489519429,6,"KIRC"
"1",0.5,0.816,0.579537586546341,7,"BLCA"
"10",0.5,0.949,0.552790502088532,8,"LUAD"
"6",0.5,0.302,0.515517671437821,9,"KICH"
"4",0.5,0.705,0.475089614349795,10,"COAD_READ"
"11",0.5,0.791,0.329498262982498,11,"LUSC"
"13",0.5,0.935,0.277985030730599,12,"STES"
"8",0.5,0.625,0.203988322848618,13,"KIRP"
"5",0.5,0.912,-0.109481830210324,14,"HNSC"
"9",0.5,0.944,-0.480651415462345,15,"LIHC"
