"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.914,2.37557747166108,1,"BRCA_1"
"3",0.5,0.848,2.2494269590929,2,"BRCA_2"
"13",0.5,0.412,2.22265915892448,3,"STES"
"11",0.5,0.663,2.15418584747543,4,"LUSC"
"15",0.5,0.948,2.13176946734195,5,"UCEC"
"10",0.5,0.63,2.1206401611972,6,"LUAD"
"1",0.5,0.951,2.08076641204914,7,"BLCA"
"14",0.5,0.364,2.06057175674993,8,"THCA"
"12",0.5,0.492,1.94767879579679,9,"PRAD"
"4",0.5,0.782,1.92074853843301,10,"COAD_READ"
"8",0.5,0.226,1.79692705946758,11,"KIRP"
"5",0.5,0.163,1.70377655979566,12,"HNSC"
"6",0.5,0.812,1.70190024806435,13,"KICH"
"9",0.5,0.431,1.68198091674386,14,"LIHC"
"7",0.5,0.174,1.6623933520859,15,"KIRC"
