"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.593,2.33470529909969,1,"STES"
"3",0.5,0.69,2.15444900161576,2,"BRCA_2"
"8",0.5,0.302,2.06257611964746,3,"KIRP"
"4",0.5,0.803,2.03228567336007,4,"COAD_READ"
"14",0.5,0.231,2.00570371650078,5,"THCA"
"11",0.5,0.55,1.98633274679639,6,"LUSC"
"10",0.5,0.372,1.98174875604724,7,"LUAD"
"2",0.5,0.19,1.9812129467548,8,"BRCA_1"
"6",0.5,0.23,1.94875247734888,9,"KICH"
"12",0.5,0.208,1.85857391986539,10,"PRAD"
"15",0.5,0.501,1.84838934687712,11,"UCEC"
"1",0.5,0.578,1.78462236881086,12,"BLCA"
"7",0.5,0.241,1.73734490426752,13,"KIRC"
"5",0.5,0.378,1.55925525735099,14,"HNSC"
"9",0.5,0.275,1.03536644965718,15,"LIHC"
