"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.396,1.72855570717718,1,"STES"
"1",0.5,0.381,1.60928798541973,2,"BLCA"
"15",0.5,0.393,1.56922362424076,3,"UCEC"
"11",0.5,0.788,1.50192477427584,4,"LUSC"
"4",0.5,0.491,1.49039871220062,5,"COAD_READ"
"12",0.5,0.462,1.43603355489209,6,"PRAD"
"2",0.5,0.66,1.43361025225159,7,"BRCA_1"
"10",0.5,0.492,1.41787831006956,8,"LUAD"
"3",0.5,0.543,1.40804774366035,9,"BRCA_2"
"14",0.5,0.519,1.37433605709763,10,"THCA"
"5",0.5,0.644,1.33064965885222,11,"HNSC"
"6",0.5,0.857,1.28828086478392,12,"KICH"
"7",0.5,0.292,1.12394715683815,13,"KIRC"
"8",0.5,0.694,1.09760475546303,14,"KIRP"
"9",0.5,0.682,0.938506627465842,15,"LIHC"
