"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.441,2.93021962193936,8,"BLCA"
"2",0.5,0.195,2.96534214290428,6,"BRCA_1"
"3",0.5,0.148,2.97123976552407,5,"BRCA_2"
"4",0.5,0.079,2.98935414876709,4,"COAD_READ"
"5",0.5,0.044,2.81766277851502,9,"HNSC"
"6",0.5,0.836,3.0485060117786,3,"KICH"
"7",0.5,0.107,2.74497337767147,11,"KIRC"
"8",0.5,0.056,2.9342909036757,7,"KIRP"
"9",0.5,0.081,2.10400863808407,15,"LIHC"
"10",0.5,0.1,2.70298217345628,13,"LUAD"
"11",0.5,0.088,3.15926061215157,1,"LUSC"
"12",0.5,0.24,2.76187977989063,10,"PRAD"
"13",0.5,0.071,3.10102129008826,2,"STES"
"14",0.5,0.097,2.56777503707813,14,"THCA"
"15",0.5,0.22,2.73672671878391,12,"UCEC"
