"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.866,2.04784319290461,5,"BLCA"
"2",0.5,0.667,2.43483359427024,1,"BRCA_1"
"3",0.5,0.747,2.38917182520777,2,"BRCA_2"
"4",0.5,0.715,1.0375645754715,15,"COAD_READ"
"5",0.5,0.602,1.51538876853138,14,"HNSC"
"6",0.5,0.378,1.93625627838032,8,"KICH"
"7",0.5,0.515,1.77299021397127,10,"KIRC"
"8",0.5,0.647,1.65963565384338,12,"KIRP"
"9",0.5,0.694,1.59520089108141,13,"LIHC"
"10",0.5,0.577,2.00222724539669,6,"LUAD"
"11",0.5,0.576,2.28769196994997,3,"LUSC"
"12",0.5,0.436,2.2874343538054,4,"PRAD"
"13",0.5,0.584,1.66740030875441,11,"STES"
"14",0.5,0.36,1.94102102363804,7,"THCA"
"15",0.5,0.788,1.77902794764073,9,"UCEC"
