"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.54,2.00063460782602,1,"UCEC"
"12",0.5,0.441,1.887006571739,2,"PRAD"
"13",0.5,0.497,1.72356835574401,3,"STES"
"6",0.5,0.606,1.64349593846247,4,"KICH"
"14",0.5,0.35,1.64228863727747,5,"THCA"
"1",0.5,0.524,1.5552308905225,6,"BLCA"
"4",0.5,0.699,1.53058946005026,7,"COAD_READ"
"8",0.5,0.613,1.42003966721929,8,"KIRP"
"11",0.5,0.75,1.33427349819365,9,"LUSC"
"2",0.5,0.58,1.29974379314863,10,"BRCA_1"
"3",0.5,0.683,1.25133366208542,11,"BRCA_2"
"9",0.5,0.606,1.23813425305471,12,"LIHC"
"10",0.5,0.529,1.19838488364134,13,"LUAD"
"5",0.5,0.586,1.09545680460338,14,"HNSC"
"7",0.5,0.277,1.01953043715293,15,"KIRC"
