"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.49,1.33766282481323,1,"STES"
"2",0.5,0.323,1.11599125501593,2,"BRCA_1"
"3",0.5,0.409,1.071958364839,3,"BRCA_2"
"1",0.5,0.381,1.07190925033599,4,"BLCA"
"15",0.5,0.398,1.01289814407191,5,"UCEC"
"10",0.5,0.405,0.994658233688848,6,"LUAD"
"4",0.5,0.658,0.993617638401607,7,"COAD_READ"
"7",0.5,0.243,0.971966550681616,8,"KIRC"
"12",0.5,0.323,0.932668746579947,9,"PRAD"
"14",0.5,0.231,0.869965412284762,10,"THCA"
"11",0.5,0.57,0.853711766979213,11,"LUSC"
"8",0.5,0.408,0.825998217657206,12,"KIRP"
"6",0.5,0.351,0.508913841923935,13,"KICH"
"9",0.5,0.34,0.225663595674688,14,"LIHC"
"5",0.5,0.435,0.18872912068186,15,"HNSC"
