"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.834,1.88348717158883,1,"BLCA"
"8",0.5,0.339,1.75628935396205,2,"KIRP"
"15",0.5,0.678,1.70841550684683,3,"UCEC"
"11",0.5,0.435,1.68085452673941,4,"LUSC"
"6",0.5,0.323,1.62632664023006,5,"KICH"
"12",0.5,0.418,1.59098451332933,6,"PRAD"
"3",0.5,0.822,1.46624491065638,7,"BRCA_2"
"9",0.5,0.444,1.43800649731965,8,"LIHC"
"13",0.5,0.308,1.39898329786771,9,"STES"
"10",0.5,0.446,1.36940879713104,10,"LUAD"
"4",0.5,0.596,1.35190896199281,11,"COAD_READ"
"2",0.5,0.549,1.32018654583805,12,"BRCA_1"
"5",0.5,0.486,1.07140413810171,13,"HNSC"
"7",0.5,0.233,1.070266585805,14,"KIRC"
"14",0.5,0.275,0.897157733764726,15,"THCA"
