"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.509,1.71893966038698,1,"BRCA_1"
"14",0.5,0.587,1.61914794382395,2,"THCA"
"11",0.5,0.384,1.55276368096747,3,"LUSC"
"12",0.5,0.3,1.52518423836846,4,"PRAD"
"15",0.5,0.297,1.44226745470962,5,"UCEC"
"6",0.5,0.773,1.43865261536101,6,"KICH"
"8",0.5,0.635,1.37591404856237,7,"KIRP"
"4",0.5,0.44,1.37391152942351,8,"COAD_READ"
"7",0.5,0.575,1.34985066539943,9,"KIRC"
"10",0.5,0.459,1.3411786033694,10,"LUAD"
"3",0.5,0.618,1.31104333512515,11,"BRCA_2"
"1",0.5,0.594,1.19340450835407,12,"BLCA"
"5",0.5,0.635,1.17473059432238,13,"HNSC"
"13",0.5,0.463,0.95293393074224,14,"STES"
"9",0.5,0.657,0.843957403185381,15,"LIHC"
