"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.758,2.07099088368635,1,"KIRC"
"2",0.5,0.596,2.05861402206179,2,"BRCA_1"
"14",0.5,0.728,1.96330687888606,3,"THCA"
"12",0.5,0.748,1.96157811473033,4,"PRAD"
"15",0.5,0.538,1.94501528655444,5,"UCEC"
"13",0.5,0.817,1.92510656797638,6,"STES"
"8",0.5,0.589,1.83134403804617,7,"KIRP"
"9",0.5,0.718,1.54148994286479,8,"LIHC"
"3",0.5,0.176,1.36602475619188,9,"BRCA_2"
"4",0.5,0.787,1.18806768811722,10,"COAD_READ"
"11",0.5,0.434,1.03704603563549,11,"LUSC"
"10",0.5,0.774,1.02771247144213,12,"LUAD"
"5",0.5,0.482,0.972968260802983,13,"HNSC"
"1",0.5,0.282,0.78682764165508,14,"BLCA"
"6",0.5,0.505,0.639166710602899,15,"KICH"
