"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.464,-0.116351314217006,1,"BRCA_1"
"13",0.5,0.33,-0.20950996127218,2,"STES"
"3",0.5,0.094,-0.250015954849799,3,"BRCA_2"
"10",0.5,0.424,-0.382426131115692,4,"LUAD"
"7",0.5,0.407,-0.445318251217111,5,"KIRC"
"11",0.5,0.471,-0.474821225359685,6,"LUSC"
"4",0.5,0.256,-0.485737494085624,7,"COAD_READ"
"5",0.5,0.431,-0.541152518330302,8,"HNSC"
"1",0.5,0.132,-0.563824439461171,9,"BLCA"
"14",0.5,0.33,-0.573885070910575,10,"THCA"
"8",0.5,0.329,-0.608397132983205,11,"KIRP"
"15",0.5,0.101,-0.610979081886958,12,"UCEC"
"6",0.5,0.207,-0.661132500363066,13,"KICH"
"12",0.5,0.612,-1.03973107314371,14,"PRAD"
"9",0.5,0.502,-1.39007285339045,15,"LIHC"
