"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.786,1.60855003665261,1,"THCA"
"1",0.5,0.549,1.36735399492763,2,"BLCA"
"10",0.5,0.673,0.441946020506902,3,"LUAD"
"12",0.5,0.611,0.335846944718293,4,"PRAD"
"11",0.5,0.838,0.317572497716157,5,"LUSC"
"2",0.5,0.827,0.151762779605343,6,"BRCA_1"
"3",0.5,0.817,0.0062031671936711,7,"BRCA_2"
"15",0.5,0.641,-0.0400307986614669,8,"UCEC"
"13",0.5,0.514,-0.0943341524753759,9,"STES"
"5",0.5,0.789,-0.0965257442331978,10,"HNSC"
"7",0.5,0.619,-0.13160987251154,11,"KIRC"
"8",0.5,0.798,-0.642354421012194,12,"KIRP"
"4",0.5,0.655,-1.10184955264938,13,"COAD_READ"
"6",0.5,0.825,-1.10331039436091,14,"KICH"
"9",0.5,0.83,-1.42538738150112,15,"LIHC"
