"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.455,4.51212539297427,1,"BRCA_1"
"14",0.5,0.514,4.48725979200177,2,"THCA"
"10",0.5,0.589,4.44711308015333,3,"LUAD"
"1",0.5,0.706,4.40237741629866,4,"BLCA"
"11",0.5,0.753,4.37776183236167,5,"LUSC"
"3",0.5,0.513,4.37452013333841,6,"BRCA_2"
"12",0.5,0.54,4.37045978640047,7,"PRAD"
"8",0.5,0.38,4.36324859305758,8,"KIRP"
"7",0.5,0.564,4.20797310594597,9,"KIRC"
"15",0.5,0.546,4.19872769627849,10,"UCEC"
"4",0.5,0.474,4.06748788531916,11,"COAD_READ"
"5",0.5,0.612,4.01280092746735,12,"HNSC"
"13",0.5,0.536,4.00668627109224,13,"STES"
"6",0.5,0.613,3.82077999486223,14,"KICH"
"9",0.5,0.611,3.69571842846522,15,"LIHC"
