"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.384,-0.243828449361614,10,"BLCA"
"2",0.5,0.757,0.22679154116568,3,"BRCA_1"
"3",0.5,0.708,-0.029521476308223,8,"BRCA_2"
"4",0.5,0.62,0.120086813404311,5,"COAD_READ"
"5",0.5,0.772,-0.261057945809184,11,"HNSC"
"6",0.5,0.77,-0.317633931931076,13,"KICH"
"7",0.5,0.408,0.461929795524228,2,"KIRC"
"8",0.5,0.752,-0.673047329087701,15,"KIRP"
"9",0.5,0.725,-0.569852890352918,14,"LIHC"
"10",0.5,0.706,0.151612946019948,4,"LUAD"
"11",0.5,0.876,-0.0806519106917825,9,"LUSC"
"12",0.5,0.572,0.0961893354761666,6,"PRAD"
"13",0.5,0.531,0.880405538787971,1,"STES"
"14",0.5,0.635,-0.283813991416535,12,"THCA"
"15",0.5,0.527,0.0673891519917701,7,"UCEC"
