"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.754,1.77667357032993,1,"STES"
"2",0.5,0.777,1.57770981907319,2,"BRCA_1"
"4",0.5,0.537,1.56023568065382,3,"COAD_READ"
"7",0.5,0.608,1.49262114638504,4,"KIRC"
"3",0.5,0.205,1.41387619038983,5,"BRCA_2"
"6",0.5,0.286,1.39390057639276,6,"KICH"
"12",0.5,0.83,1.37960213040651,7,"PRAD"
"11",0.5,0.803,1.37610802953749,8,"LUSC"
"10",0.5,0.826,1.3683530620787,9,"LUAD"
"8",0.5,0.582,1.24152252150296,10,"KIRP"
"1",0.5,0.13,1.21838239363069,11,"BLCA"
"14",0.5,0.716,1.16587816568751,12,"THCA"
"5",0.5,0.766,1.09133617126744,13,"HNSC"
"15",0.5,0.151,0.929170101431313,14,"UCEC"
"9",0.5,0.751,0.675776696883837,15,"LIHC"
