"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.157,-1.50765589063219,15,"BLCA"
"2",0.5,0.336,-0.189635441695126,9,"BRCA_1"
"3",0.5,0.089,-0.240344082163979,10,"BRCA_2"
"4",0.5,0.644,-0.997375996919318,14,"COAD_READ"
"5",0.5,0.368,-0.664654830970259,12,"HNSC"
"6",0.5,0.205,0.457662755307392,6,"KICH"
"7",0.5,0.722,1.40398277314795,3,"KIRC"
"8",0.5,0.423,1.73714459228198,2,"KIRP"
"9",0.5,0.336,2.03713988006528,1,"LIHC"
"10",0.5,0.537,0.70386138239167,5,"LUAD"
"11",0.5,0.396,0.439021721903361,7,"LUSC"
"12",0.5,0.683,0.843186055095526,4,"PRAD"
"13",0.5,0.789,-0.425161886713185,11,"STES"
"14",0.5,0.571,0.292496007167504,8,"THCA"
"15",0.5,0.178,-0.905231051980033,13,"UCEC"
