"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.707,2.1558877563179,6,"BLCA"
"2",0.5,0.347,2.28578259166346,5,"BRCA_1"
"3",0.5,0.207,2.63260139978704,1,"BRCA_2"
"4",0.5,0.757,2.37423883213867,4,"COAD_READ"
"5",0.5,0.143,1.87837297958598,10,"HNSC"
"6",0.5,0.412,1.89696244834199,9,"KICH"
"7",0.5,0.194,1.84446241287796,12,"KIRC"
"8",0.5,0.255,1.73848798346061,14,"KIRP"
"9",0.5,0.285,1.55454743098151,15,"LIHC"
"10",0.5,0.365,2.07263790365946,7,"LUAD"
"11",0.5,0.166,2.57820856219869,2,"LUSC"
"12",0.5,0.426,1.82858243214548,13,"PRAD"
"13",0.5,0.596,2.06641944708934,8,"STES"
"14",0.5,0.235,1.86491059246786,11,"THCA"
"15",0.5,0.747,2.5578587367204,3,"UCEC"
