"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.463,1.42179292169026,1,"THCA"
"7",0.5,0.336,1.1317333003727,2,"KIRC"
"6",0.5,0.166,0.845235740151372,3,"KICH"
"2",0.5,0.246,0.725389760549289,4,"BRCA_1"
"12",0.5,0.469,0.617473135326245,5,"PRAD"
"10",0.5,0.352,0.574328234119353,6,"LUAD"
"8",0.5,0.329,0.366207614389012,7,"KIRP"
"13",0.5,0.241,0.180676043915337,8,"STES"
"15",0.5,0.111,0.0668675216699189,9,"UCEC"
"3",0.5,0.123,-0.014448392795374,10,"BRCA_2"
"11",0.5,0.388,-0.110945804826611,11,"LUSC"
"9",0.5,0.466,-0.246734970888263,12,"LIHC"
"1",0.5,0.217,-0.369228978355841,13,"BLCA"
"4",0.5,0.186,-0.780433106034372,14,"COAD_READ"
"5",0.5,0.424,-0.828589079778786,15,"HNSC"
