"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.698,1.6964232710058,1,"THCA"
"7",0.5,0.693,1.25632724236243,2,"KIRC"
"10",0.5,0.499,1.25629824602851,3,"LUAD"
"8",0.5,0.259,1.13822826800031,4,"KIRP"
"3",0.5,0.153,1.11535714456534,5,"BRCA_2"
"12",0.5,0.818,1.10861198265544,6,"PRAD"
"1",0.5,0.291,1.08025668199447,7,"BLCA"
"2",0.5,0.398,1.06962776888344,8,"BRCA_1"
"6",0.5,0.188,1.0309205179007,9,"KICH"
"11",0.5,0.337,1.00977556862532,10,"LUSC"
"15",0.5,0.24,0.764796739269286,11,"UCEC"
"9",0.5,0.587,0.749325462017177,12,"LIHC"
"5",0.5,0.393,0.747662653949325,13,"HNSC"
"4",0.5,0.206,0.70168994331264,14,"COAD_READ"
"13",0.5,0.421,0.670833903457931,15,"STES"
