"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.624,3.65903977224372,5,"BLCA"
"2",0.5,0.547,3.10594914582299,9,"BRCA_1"
"3",0.5,0.27,3.82906947892869,3,"BRCA_2"
"4",0.5,0.595,4.09848142534752,1,"COAD_READ"
"5",0.5,0.541,3.60007792257289,6,"HNSC"
"6",0.5,0.091,2.20117179527049,15,"KICH"
"7",0.5,0.694,2.76451496856449,13,"KIRC"
"8",0.5,0.38,2.97241227917725,10,"KIRP"
"9",0.5,0.811,2.76052331988966,14,"LIHC"
"10",0.5,0.581,3.19139134070184,8,"LUAD"
"11",0.5,0.423,3.8984719823706,2,"LUSC"
"12",0.5,0.642,2.86299999295364,12,"PRAD"
"13",0.5,0.506,3.32507871486278,7,"STES"
"14",0.5,0.512,2.94037439402731,11,"THCA"
"15",0.5,0.309,3.6922392724673,4,"UCEC"
