"","likelihood","bart","expr","rank_size","cancer"
"8",0.5,0.653,-0.481933380559461,1,"KIRP"
"6",0.5,0.391,-0.497947286776858,2,"KICH"
"3",0.5,0.126,-0.520951912979497,3,"BRCA_2"
"7",0.5,0.718,-0.567068447324358,4,"KIRC"
"14",0.5,0.621,-0.57582851699049,5,"THCA"
"2",0.5,0.508,-0.615440829203129,6,"BRCA_1"
"15",0.5,0.127,-0.690080588635197,7,"UCEC"
"12",0.5,0.748,-0.777376429458822,8,"PRAD"
"10",0.5,0.656,-1.06856708505348,9,"LUAD"
"13",0.5,0.713,-1.30242924762264,10,"STES"
"1",0.5,0.116,-1.43529770065974,11,"BLCA"
"11",0.5,0.798,-1.51613516899704,12,"LUSC"
"9",0.5,0.67,-1.53483802455692,13,"LIHC"
"4",0.5,0.56,-1.79912098372795,14,"COAD_READ"
"5",0.5,0.728,-1.89389303036988,15,"HNSC"
