"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.191,0.30160477247153,1,"BLCA"
"2",0.5,0.323,0.279265263879488,2,"BRCA_1"
"11",0.5,0.331,0.134383683780625,3,"LUSC"
"15",0.5,0.178,0.110787264167119,4,"UCEC"
"10",0.5,0.399,0.107714523795816,5,"LUAD"
"4",0.5,0.235,0.0772173661347057,6,"COAD_READ"
"12",0.5,0.784,0.0715731340537696,7,"PRAD"
"3",0.5,0.153,0.0596265375906513,8,"BRCA_2"
"9",0.5,0.523,0.0485072819306095,9,"LIHC"
"14",0.5,0.737,0.0421560329356122,10,"THCA"
"7",0.5,0.693,0.0148376292687648,11,"KIRC"
"5",0.5,0.337,-0.0182725450073467,12,"HNSC"
"13",0.5,0.505,-0.0449038083884618,13,"STES"
"8",0.5,0.336,-0.186557975112175,14,"KIRP"
"6",0.5,0.247,-0.200850256043242,15,"KICH"
