"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.716,1.41975826956388,1,"BRCA_2"
"13",0.5,0.675,1.3276903533199,2,"STES"
"11",0.5,0.592,1.31488243874366,3,"LUSC"
"4",0.5,0.62,1.19012227738111,4,"COAD_READ"
"1",0.5,0.617,1.04849940243318,5,"BLCA"
"5",0.5,0.855,1.04280007867803,6,"HNSC"
"2",0.5,0.769,0.93045349261064,7,"BRCA_1"
"10",0.5,0.618,0.78937151012456,8,"LUAD"
"7",0.5,0.615,0.562723272979029,9,"KIRC"
"15",0.5,0.611,0.556669355586457,10,"UCEC"
"14",0.5,0.655,0.428536060859634,11,"THCA"
"8",0.5,0.635,0.229724665249995,12,"KIRP"
"12",0.5,0.623,-0.0414423194595104,13,"PRAD"
"6",0.5,0.793,-0.0676003950791949,14,"KICH"
"9",0.5,0.764,-0.145758496365282,15,"LIHC"
